Korea, Death rates (period 1x1), 	Last modified: 11 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2008         107             0.575869        1.130435        0.610368
  2008         108             0.642643              .        0.642643
  2008         109             0.785882              .        0.785882
  2008         110+            1.465517              .        1.465517
  2009           0             0.003127        0.003385        0.003260
  2009           1             0.000354        0.000317        0.000335
  2009           2             0.000208        0.000229        0.000219
  2009           3             0.000212        0.000163        0.000187
  2009           4             0.000124        0.000137        0.000131
  2009           5             0.000146        0.000163        0.000155
  2009           6             0.000103        0.000201        0.000154
  2009           7             0.000080        0.000205        0.000145
  2009           8             0.000118        0.000127        0.000122
  2009           9             0.000082        0.000177        0.000131
  2009          10             0.000083        0.000140        0.000113
  2009          11             0.000096        0.000114        0.000105
  2009          12             0.000105        0.000155        0.000131
  2009          13             0.000137        0.000152        0.000145
  2009          14             0.000126        0.000182        0.000156
  2009          15             0.000163        0.000242        0.000205
  2009          16             0.000215        0.000367        0.000296
  2009          17             0.000223        0.000443        0.000340
  2009          18             0.000248        0.000459        0.000360
  2009          19             0.000286        0.000439        0.000367
  2009          20             0.000294        0.000481        0.000392
  2009          21             0.000316        0.000505        0.000415
  2009          22             0.000345        0.000565        0.000460
  2009          23             0.000467        0.000606        0.000540
  2009          24             0.000467        0.000686        0.000580
  2009          25             0.000547        0.000720        0.000636
  2009          26             0.000499        0.000683        0.000593
  2009          27             0.000498        0.000720        0.000612
  2009          28             0.000547        0.000772        0.000663
  2009          29             0.000535        0.000840        0.000691
  2009          30             0.000674        0.000890        0.000784
  2009          31             0.000563        0.000917        0.000744
  2009          32             0.000558        0.000926        0.000745
  2009          33             0.000697        0.000940        0.000821
  2009          34             0.000609        0.001008        0.000812
  2009          35             0.000676        0.001051        0.000867
  2009          36             0.000678        0.001272        0.000980
  2009          37             0.000672        0.001288        0.000988
  2009          38             0.000884        0.001409        0.001152
  2009          39             0.000758        0.001640        0.001207
  2009          40             0.000881        0.001809        0.001350
  2009          41             0.000858        0.002061        0.001462
  2009          42             0.000935        0.002296        0.001631
  2009          43             0.000983        0.002419        0.001724
  2009          44             0.001104        0.002769        0.001951
  2009          45             0.001215        0.002838        0.002048
  2009          46             0.001264        0.003486        0.002408
  2009          47             0.001243        0.003313        0.002298
  2009          48             0.001392        0.003989        0.002700
  2009          49             0.001596        0.004490        0.003051
  2009          50             0.001685        0.004782        0.003251
  2009          51             0.001774        0.005137        0.003483
  2009          52             0.001840        0.005602        0.003744
  2009          53             0.002040        0.005868        0.003952
  2009          54             0.002163        0.006663        0.004411
  2009          55             0.002292        0.006876        0.004589
  2009          56             0.002521        0.006908        0.004700
  2009          57             0.002744        0.007908        0.005309
  2009          58             0.002906        0.007911        0.005388
  2009          59             0.003108        0.009271        0.006158
  2009          60             0.003453        0.009702        0.006538
  2009          61             0.003849        0.010382        0.007047
  2009          62             0.004415        0.011927        0.008073
  2009          63             0.004310        0.011744        0.007913
  2009          64             0.005255        0.014363        0.009575
  2009          65             0.005562        0.014485        0.009722
  2009          66             0.006320        0.017052        0.011300
  2009          67             0.007365        0.018669        0.012571
  2009          68             0.007685        0.021221        0.013810
  2009          69             0.009716        0.022802        0.015547
  2009          70             0.010879        0.026104        0.017577
  2009          71             0.012256        0.028405        0.019245
  2009          72             0.014034        0.032981        0.022062
  2009          73             0.015933        0.035804        0.024133
  2009          74             0.018064        0.039093        0.026508
  2009          75             0.021241        0.043818        0.030021
  2009          76             0.025445        0.047609        0.033758
  2009          77             0.028698        0.055222        0.038230
  2009          78             0.031042        0.060264        0.040944
  2009          79             0.037852        0.069617        0.048335
  2009          80             0.042853        0.077318        0.054040
  2009          81             0.048317        0.084218        0.059493
  2009          82             0.055859        0.093284        0.067199
  2009          83             0.063638        0.100704        0.074721
  2009          84             0.074512        0.119904        0.087999
  2009          85             0.079247        0.124182        0.092295
  2009          86             0.099870        0.147175        0.112948
  2009          87             0.103719        0.152973        0.116825
  2009          88             0.113815        0.166507        0.127563
  2009          89             0.136202        0.186424        0.149083
  2009          90             0.147426        0.208660        0.162552
  2009          91             0.166322        0.204217        0.175008
  2009          92             0.187163        0.240222        0.198324
  2009          93             0.203103        0.253154        0.212972
  2009          94             0.219722        0.284214        0.232017
  2009          95             0.252312        0.325686        0.265565
  2009          96             0.263547        0.303391        0.270506
  2009          97             0.279766        0.386373        0.298651
  2009          98             0.315221        0.329490        0.317803
  2009          99             0.308096        0.356759        0.317097
  2009         100             0.394148        0.311255        0.379763
  2009         101             0.427317        0.316789        0.409537
  2009         102             0.461933        0.320687        0.439733
  2009         103             0.497728        0.324080        0.470649
  2009         104             0.533839        0.330527        0.503570
  2009         105             0.573072        0.341313        0.539069
  2009         106             0.617946        0.351986        0.578357
  2009         107             0.659420        0.434125        0.631788
  2009         108             0.723222        0.000000        0.678500
  2009         109             0.878873              .        0.878873
  2009         110+            1.667343              .        1.667343
  2010           0             0.002952        0.004004        0.003495
  2010           1             0.000318        0.000347        0.000333
  2010           2             0.000191        0.000205        0.000198
  2010           3             0.000146        0.000199        0.000173
  2010           4             0.000118        0.000145        0.000132
  2010           5             0.000074        0.000124        0.000100
  2010           6             0.000081        0.000131        0.000107
  2010           7             0.000099        0.000161        0.000131
  2010           8             0.000064        0.000091        0.000078
  2010           9             0.000097        0.000149        0.000124
  2010          10             0.000079        0.000117        0.000099
  2010          11             0.000070        0.000103        0.000087
  2010          12             0.000108        0.000120        0.000114
  2010          13             0.000130        0.000180        0.000156
  2010          14             0.000128        0.000206        0.000169
  2010          15             0.000147        0.000212        0.000182
  2010          16             0.000175        0.000347        0.000267
  2010          17             0.000161        0.000412        0.000295
  2010          18             0.000226        0.000439        0.000339
  2010          19             0.000293        0.000482        0.000393
  2010          20             0.000262        0.000460        0.000367
  2010          21             0.000301        0.000511        0.000412
  2010          22             0.000346        0.000617        0.000488
  2010          23             0.000354        0.000600        0.000482
  2010          24             0.000404        0.000604        0.000508
  2010          25             0.000447        0.000720        0.000588
  2010          26             0.000444        0.000698        0.000575
  2010          27             0.000449        0.000801        0.000630
  2010          28             0.000468        0.000769        0.000622
  2010          29             0.000557        0.000766        0.000664
  2010          30             0.000508        0.000832        0.000673
  2010          31             0.000539        0.000909        0.000728
  2010          32             0.000535        0.000952        0.000748
  2010          33             0.000482        0.000891        0.000690
  2010          34             0.000618        0.000924        0.000774
  2010          35             0.000612        0.001131        0.000876
  2010          36             0.000670        0.001238        0.000958
  2010          37             0.000701        0.001252        0.000981
  2010          38             0.000740        0.001266        0.001010
  2010          39             0.000841        0.001531        0.001194
  2010          40             0.000785        0.001684        0.001242
  2010          41             0.000895        0.002041        0.001474
  2010          42             0.000877        0.002190        0.001535
  2010          43             0.000977        0.002370        0.001689
  2010          44             0.001080        0.002729        0.001930
  2010          45             0.001165        0.002953        0.002074
  2010          46             0.001268        0.003090        0.002202
  2010          47             0.001381        0.003489        0.002465
  2010          48             0.001416        0.003772        0.002616
  2010          49             0.001581        0.004352        0.002975
  2010          50             0.001602        0.004558        0.003086
  2010          51             0.001793        0.004769        0.003296
  2010          52             0.001871        0.005366        0.003644
  2010          53             0.001984        0.005698        0.003861
  2010          54             0.002092        0.006231        0.004155
  2010          55             0.002249        0.006887        0.004561
  2010          56             0.002299        0.006736        0.004517
  2010          57             0.002395        0.007692        0.005021
  2010          58             0.002923        0.008862        0.005865
  2010          59             0.002974        0.008885        0.005897
  2010          60             0.003285        0.009986        0.006591
  2010          61             0.003698        0.010656        0.007123
  2010          62             0.003991        0.010625        0.007228
  2010          63             0.004825        0.012613        0.008604
  2010          64             0.004516        0.012128        0.008191
  2010          65             0.005584        0.015120        0.010087
  2010          66             0.005972        0.015194        0.010249
  2010          67             0.007271        0.018118        0.012277
  2010          68             0.008284        0.020441        0.013848
  2010          69             0.008908        0.021735        0.014670
  2010          70             0.010405        0.025410        0.017040
  2010          71             0.011506        0.028436        0.018889
  2010          72             0.013326        0.031261        0.021011
  2010          73             0.015534        0.035698        0.023983
  2010          74             0.017766        0.038955        0.026404
  2010          75             0.021175        0.043682        0.030096
  2010          76             0.023695        0.048432        0.033175
  2010          77             0.026958        0.054021        0.036953
  2010          78             0.032571        0.061823        0.042896
  2010          79             0.036252        0.069343        0.047238
  2010          80             0.043927        0.075246        0.054037
  2010          81             0.047438        0.084736        0.059268
  2010          82             0.055107        0.092679        0.066509
  2010          83             0.063802        0.102049        0.075080
  2010          84             0.072308        0.112130        0.083877
  2010          85             0.084448        0.131758        0.098068
  2010          86             0.085752        0.138824        0.100653
  2010          87             0.112393        0.163674        0.126065
  2010          88             0.117448        0.167871        0.130364
  2010          89             0.128351        0.184208        0.142359
  2010          90             0.152793        0.205954        0.165881
  2010          91             0.163519        0.221467        0.177283
  2010          92             0.186039        0.250714        0.200265
  2010          93             0.205872        0.255159        0.215776
  2010          94             0.224756        0.272389        0.233736
  2010          95             0.239803        0.318591        0.254037
  2010          96             0.266175        0.305241        0.272877
  2010          97             0.299421        0.316822        0.302331
  2010          98             0.319076        0.304050        0.316486
  2010          99             0.341769        0.380000        0.348601
  2010         100             0.378162        0.455241        0.392187
  2010         101             0.409992        0.490439        0.424013
  2010         102             0.442610        0.527468        0.456452
  2010         103             0.476484        0.565896        0.490922
  2010         104             0.511562        0.611144        0.527671
  2010         105             0.546344        0.676533        0.566453
  2010         106             0.587246        0.757536        0.613412
  2010         107             0.636956        0.885246        0.674944
  2010         108             0.682422        1.346939        0.759017
  2010         109             0.777563        6.000000        0.879899
  2010         110+            1.419355              .        1.419355
  2011           0             0.002777        0.003467        0.003132
  2011           1             0.000325        0.000348        0.000337
  2011           2             0.000168        0.000248        0.000209
  2011           3             0.000174        0.000208        0.000191
  2011           4             0.000119        0.000091        0.000105
  2011           5             0.000094        0.000123        0.000109
  2011           6             0.000097        0.000111        0.000104
  2011           7             0.000103        0.000155        0.000130
  2011           8             0.000064        0.000094        0.000080
  2011           9             0.000068        0.000091        0.000080
  2011          10             0.000069        0.000095        0.000083
  2011          11             0.000115        0.000099        0.000106
  2011          12             0.000120        0.000121        0.000121
  2011          13             0.000105        0.000196        0.000153
  2011          14             0.000117        0.000197        0.000159
  2011          15             0.000131        0.000207        0.000171
  2011          16             0.000208        0.000312        0.000263
  2011          17             0.000178        0.000437        0.000317
  2011          18             0.000191        0.000428        0.000317
  2011          19             0.000206        0.000468        0.000344
  2011          20             0.000290        0.000426        0.000362
  2011          21             0.000269        0.000412        0.000345
  2011          22             0.000290        0.000618        0.000463
  2011          23             0.000325        0.000509        0.000421
  2011          24             0.000354        0.000635        0.000500
  2011          25             0.000393        0.000690        0.000547
  2011          26             0.000348        0.000721        0.000540
  2011          27             0.000420        0.000727        0.000578
  2011          28             0.000459        0.000777        0.000622
  2011          29             0.000520        0.000840        0.000684
  2011          30             0.000500        0.000781        0.000644
  2011          31             0.000557        0.000799        0.000680
  2011          32             0.000517        0.000904        0.000715
  2011          33             0.000571        0.000940        0.000759
  2011          34             0.000593        0.000853        0.000725
  2011          35             0.000582        0.001077        0.000834
  2011          36             0.000640        0.001117        0.000883
  2011          37             0.000603        0.001277        0.000945
  2011          38             0.000688        0.001313        0.001006
  2011          39             0.000742        0.001364        0.001061
  2011          40             0.000817        0.001658        0.001247
  2011          41             0.000823        0.001696        0.001267
  2011          42             0.000932        0.002046        0.001495
  2011          43             0.000909        0.002138        0.001524
  2011          44             0.001092        0.002519        0.001821
  2011          45             0.001123        0.002719        0.001944
  2011          46             0.001151        0.003016        0.002098
  2011          47             0.001231        0.003213        0.002246
  2011          48             0.001404        0.003705        0.002586
  2011          49             0.001417        0.003905        0.002682
  2011          50             0.001617        0.004604        0.003117
  2011          51             0.001766        0.004868        0.003321
  2011          52             0.001690        0.005140        0.003430
  2011          53             0.001730        0.005494        0.003636
  2011          54             0.001951        0.006117        0.004051
  2011          55             0.002201        0.006102        0.004142
  2011          56             0.002293        0.007043        0.004657
  2011          57             0.002310        0.007290        0.004793
  2011          58             0.002765        0.007914        0.005310
  2011          59             0.002913        0.008974        0.005907
  2011          60             0.003171        0.008864        0.005979
  2011          61             0.003722        0.010213        0.006915
  2011          62             0.003625        0.011001        0.007243
  2011          63             0.004163        0.011314        0.007640
  2011          64             0.004944        0.013048        0.008862
  2011          65             0.004880        0.011953        0.008280
  2011          66             0.006033        0.015231        0.010357
  2011          67             0.006646        0.016322        0.011111
  2011          68             0.007488        0.019360        0.012935
  2011          69             0.008385        0.021464        0.014330
  2011          70             0.009238        0.024225        0.015920
  2011          71             0.011095        0.027147        0.018131
  2011          72             0.012450        0.030401        0.020201
  2011          73             0.014021        0.033370        0.022225
  2011          74             0.016945        0.037650        0.025519
  2011          75             0.018694        0.042043        0.028091
  2011          76             0.022254        0.045962        0.031518
  2011          77             0.026712        0.052796        0.036554
  2011          78             0.029482        0.057048        0.039486
  2011          79             0.034862        0.065248        0.045386
  2011          80             0.038748        0.072239        0.049629
  2011          81             0.046507        0.080169        0.057121
  2011          82             0.053933        0.091512        0.065565
  2011          83             0.060745        0.098413        0.071867
  2011          84             0.071219        0.114331        0.083580
  2011          85             0.080118        0.129376        0.093968
  2011          86             0.091206        0.136628        0.103831
  2011          87             0.098927        0.150243        0.112832
  2011          88             0.129010        0.166763        0.138731
  2011          89             0.131068        0.182153        0.143684
  2011          90             0.138201        0.203536        0.153889
  2011          91             0.163832        0.225865        0.178432
  2011          92             0.177941        0.222582        0.188101
  2011          93             0.207413        0.263688        0.219282
  2011          94             0.236508        0.292372        0.247246
  2011          95             0.229583        0.286573        0.239789
  2011          96             0.251850        0.335391        0.266146
  2011          97             0.263941        0.274600        0.265707
  2011          98             0.308044        0.398648        0.322847
  2011          99             0.310929        0.390556        0.324114
  2011         100             0.363587        0.458898        0.379666
  2011         101             0.393037        0.496485        0.410532
  2011         102             0.422618        0.538800        0.441315
  2011         103             0.452188        0.584864        0.471984
  2011         104             0.482794        0.634000        0.504917
  2011         105             0.514657        0.699954        0.541350
  2011         106             0.544847        0.812960        0.580071
  2011         107             0.586246        1.003115        0.636787
  2011         108             0.644488        1.405797        0.724060
  2011         109             0.696113        6.000000        0.788194
  2011         110+            0.954887              .        0.954887
  2012           0             0.002830        0.003333        0.003089
  2012           1             0.000305        0.000369        0.000338
  2012           2             0.000123        0.000227        0.000177
  2012           3             0.000158        0.000175        0.000167
  2012           4             0.000085        0.000156        0.000121
  2012           5             0.000159        0.000124        0.000141
  2012           6             0.000108        0.000136        0.000122
  2012           7             0.000074        0.000145        0.000111
  2012           8             0.000094        0.000131        0.000113
  2012           9             0.000111        0.000067        0.000088
  2012          10             0.000088        0.000110        0.000099
  2012          11             0.000080        0.000114        0.000098
  2012          12             0.000056        0.000102        0.000080
  2012          13             0.000057        0.000155        0.000108
  2012          14             0.000105        0.000182        0.000145
  2012          15             0.000182        0.000192        0.000187
  2012          16             0.000189        0.000280        0.000237
  2012          17             0.000178        0.000315        0.000251
  2012          18             0.000169        0.000403        0.000294
  2012          19             0.000185        0.000431        0.000316
  2012          20             0.000239        0.000413        0.000331
  2012          21             0.000214        0.000463        0.000346
  2012          22             0.000276        0.000496        0.000393
  2012          23             0.000273        0.000546        0.000416
  2012          24             0.000311        0.000587        0.000455
  2012          25             0.000313        0.000592        0.000458
  2012          26             0.000357        0.000651        0.000509
  2012          27             0.000307        0.000656        0.000487
  2012          28             0.000416        0.000603        0.000512
  2012          29             0.000401        0.000740        0.000575
  2012          30             0.000500        0.000664        0.000584
  2012          31             0.000488        0.000803        0.000649
  2012          32             0.000508        0.000914        0.000714
  2012          33             0.000546        0.000898        0.000726
  2012          34             0.000560        0.000904        0.000736
  2012          35             0.000503        0.001052        0.000782
  2012          36             0.000569        0.001106        0.000842
  2012          37             0.000615        0.001172        0.000898
  2012          38             0.000610        0.001270        0.000945
  2012          39             0.000667        0.001411        0.001045
  2012          40             0.000729        0.001510        0.001129
  2012          41             0.000813        0.001650        0.001241
  2012          42             0.000897        0.001747        0.001329
  2012          43             0.001003        0.002123        0.001569
  2012          44             0.000963        0.002356        0.001660
  2012          45             0.001149        0.002739        0.001961
  2012          46             0.001203        0.002867        0.002059
  2012          47             0.001220        0.003222        0.002235
  2012          48             0.001250        0.003312        0.002305
  2012          49             0.001444        0.004062        0.002788
  2012          50             0.001416        0.003921        0.002689
  2012          51             0.001617        0.004814        0.003220
  2012          52             0.001678        0.004870        0.003275
  2012          53             0.001947        0.005352        0.003661
  2012          54             0.001980        0.005724        0.003873
  2012          55             0.001945        0.006159        0.004065
  2012          56             0.002098        0.006649        0.004357
  2012          57             0.002315        0.007249        0.004764
  2012          58             0.002605        0.007211        0.004897
  2012          59             0.002754        0.008253        0.005465
  2012          60             0.002939        0.009288        0.006067
  2012          61             0.003171        0.009377        0.006222
  2012          62             0.003670        0.010654        0.007093
  2012          63             0.003894        0.011255        0.007491
  2012          64             0.004379        0.011922        0.008033
  2012          65             0.005120        0.013791        0.009295
  2012          66             0.004804        0.013079        0.008765
  2012          67             0.006414        0.016558        0.011159
  2012          68             0.006672        0.016965        0.011394
  2012          69             0.008259        0.020759        0.013958
  2012          70             0.009656        0.024142        0.016195
  2012          71             0.010752        0.025467        0.017258
  2012          72             0.012527        0.029276        0.019800
  2012          73             0.014156        0.032765        0.022110
  2012          74             0.016764        0.037101        0.025291
  2012          75             0.019073        0.042402        0.028611
  2012          76             0.021802        0.046128        0.031458
  2012          77             0.025611        0.052884        0.036101
  2012          78             0.029349        0.057260        0.039704
  2012          79             0.034247        0.064722        0.045105
  2012          80             0.040719        0.074394        0.052141
  2012          81             0.045715        0.081449        0.057052
  2012          82             0.054356        0.091234        0.065693
  2012          83             0.060817        0.102997        0.073533
  2012          84             0.069836        0.107542        0.080640
  2012          85             0.080425        0.127445        0.093501
  2012          86             0.091196        0.136998        0.103635
  2012          87             0.106039        0.158470        0.120107
  2012          88             0.113351        0.166601        0.127286
  2012          89             0.145283        0.200526        0.159001
  2012          90             0.153056        0.208879        0.166253
  2012          91             0.170886        0.223122        0.182864
  2012          92             0.189405        0.235538        0.199845
  2012          93             0.202084        0.261158        0.215031
  2012          94             0.227137        0.290238        0.239838
  2012          95             0.261102        0.292302        0.266832
  2012          96             0.275402        0.300682        0.279744
  2012          97             0.290699        0.376894        0.304797
  2012          98             0.337695        0.387597        0.345556
  2012          99             0.365964        0.363883        0.365640
  2012         100             0.400306        0.465971        0.410699
  2012         101             0.442791        0.499638        0.451772
  2012         102             0.487645        0.538318        0.495657
  2012         103             0.535040        0.584134        0.542386
  2012         104             0.585778        0.636087        0.592699
  2012         105             0.641328        0.695531        0.648563
  2012         106             0.703536        0.791304        0.714744
  2012         107             0.767986        1.037759        0.796136
  2012         108             0.868145        1.752809        0.932070
  2012         109             1.041985        6.000000        1.122653
  2012         110+            1.454545              .        1.454545
  2013           0             0.002803        0.003054        0.002932
  2013           1             0.000237        0.000258        0.000248
  2013           2             0.000150        0.000222        0.000187
  2013           3             0.000155        0.000154        0.000155
  2013           4             0.000117        0.000162        0.000140
  2013           5             0.000102        0.000180        0.000142
  2013           6             0.000079        0.000124        0.000102
  2013           7             0.000085        0.000123        0.000104
  2013           8             0.000087        0.000115        0.000102
  2013           9             0.000060        0.000119        0.000091
  2013          10             0.000090        0.000098        0.000094
  2013          11             0.000060        0.000088        0.000074
  2013          12             0.000052        0.000105        0.000079
  2013          13             0.000069        0.000132        0.000102
  2013          14             0.000080        0.000152        0.000118
  2013          15             0.000128        0.000205        0.000168
  2013          16             0.000133        0.000294        0.000217
  2013          17             0.000146        0.000299        0.000227
  2013          18             0.000169        0.000316        0.000247
  2013          19             0.000206        0.000406        0.000313
  2013          20             0.000266        0.000395        0.000334
  2013          21             0.000203        0.000376        0.000294
  2013          22             0.000246        0.000503        0.000382
  2013          23             0.000245        0.000512        0.000386
  2013          24             0.000266        0.000583        0.000432
  2013          25             0.000310        0.000538        0.000429
  2013          26             0.000278        0.000624        0.000458
  2013          27             0.000363        0.000570        0.000470
  2013          28             0.000376        0.000654        0.000519
  2013          29             0.000413        0.000662        0.000541
  2013          30             0.000451        0.000678        0.000567
  2013          31             0.000517        0.000787        0.000655
  2013          32             0.000432        0.000914        0.000678
  2013          33             0.000501        0.000846        0.000676
  2013          34             0.000539        0.000904        0.000725
  2013          35             0.000577        0.001055        0.000821
  2013          36             0.000554        0.001038        0.000799
  2013          37             0.000606        0.001067        0.000841
  2013          38             0.000693        0.001224        0.000963
  2013          39             0.000692        0.001454        0.001078
  2013          40             0.000805        0.001504        0.001160
  2013          41             0.000788        0.001629        0.001219
  2013          42             0.000871        0.001906        0.001400
  2013          43             0.000902        0.002094        0.001507
  2013          44             0.000954        0.002205        0.001585
  2013          45             0.001036        0.002456        0.001746
  2013          46             0.001207        0.002802        0.002020
  2013          47             0.001227        0.003024        0.002150
  2013          48             0.001284        0.003448        0.002380
  2013          49             0.001324        0.003543        0.002458
  2013          50             0.001643        0.003972        0.002837
  2013          51             0.001525        0.004213        0.002888
  2013          52             0.001720        0.004934        0.003329
  2013          53             0.001831        0.005192        0.003510
  2013          54             0.002024        0.005386        0.003714
  2013          55             0.001892        0.005755        0.003841
  2013          56             0.002280        0.006416        0.004357
  2013          57             0.002272        0.006669        0.004450
  2013          58             0.002495        0.007845        0.005145
  2013          59             0.002541        0.007705        0.005104
  2013          60             0.002725        0.008376        0.005503
  2013          61             0.003339        0.009696        0.006462
  2013          62             0.003603        0.009938        0.006708
  2013          63             0.004142        0.011174        0.007576
  2013          64             0.004171        0.011057        0.007524
  2013          65             0.004655        0.011779        0.008093
  2013          66             0.005333        0.014302        0.009633
  2013          67             0.005412        0.013784        0.009401
  2013          68             0.006808        0.017766        0.011907
  2013          69             0.007673        0.018052        0.012407
  2013          70             0.009005        0.022215        0.014988
  2013          71             0.010213        0.024403        0.016569
  2013          72             0.012005        0.027124        0.018635
  2013          73             0.013403        0.030907        0.020932
  2013          74             0.015160        0.034060        0.023151
  2013          75             0.017955        0.039997        0.027084
  2013          76             0.020402        0.043547        0.029739
  2013          77             0.023322        0.048399        0.033126
  2013          78             0.028654        0.056861        0.039323
  2013          79             0.033073        0.060109        0.042927
  2013          80             0.037387        0.068135        0.048136
  2013          81             0.043047        0.078900        0.054935
  2013          82             0.049121        0.084803        0.060158
  2013          83             0.058480        0.096013        0.069718
  2013          84             0.065950        0.104255        0.077176
  2013          85             0.075216        0.120410        0.087778
  2013          86             0.086563        0.130833        0.098480
  2013          87             0.098099        0.145081        0.110413
  2013          88             0.113658        0.163631        0.126574
  2013          89             0.122352        0.174576        0.135509
  2013          90             0.153603        0.201759        0.165098
  2013          91             0.155097        0.208172        0.167141
  2013          92             0.172726        0.218533        0.182818
  2013          93             0.198027        0.265658        0.212716
  2013          94             0.205976        0.259892        0.217258
  2013          95             0.252964        0.274826        0.257209
  2013          96             0.260672        0.307913        0.269117
  2013          97             0.270365        0.327311        0.279706
  2013          98             0.283205        0.314091        0.288001
  2013          99             0.315980        0.374930        0.324990
  2013         100             0.370262        0.408765        0.376043
  2013         101             0.411841        0.431953        0.414906
  2013         102             0.458749        0.455509        0.458250
  2013         103             0.510219        0.484607        0.506225
  2013         104             0.567400        0.522090        0.560646
  2013         105             0.632597        0.568977        0.623828
  2013         106             0.711743        0.629142        0.700658
  2013         107             0.813514        0.765823        0.807571
  2013         108             0.931408        1.445783        0.970267
  2013         109             1.194290              .        1.194290
  2013         110+            2.446721              .        2.446721
  2014           0             0.002888        0.003325        0.003112
  2014           1             0.000296        0.000239        0.000267
  2014           2             0.000108        0.000171        0.000140
  2014           3             0.000094        0.000105        0.000100
  2014           4             0.000100        0.000120        0.000110
  2014           5             0.000108        0.000115        0.000112
  2014           6             0.000063        0.000088        0.000076
  2014           7             0.000088        0.000095        0.000092
  2014           8             0.000085        0.000096        0.000091
  2014           9             0.000064        0.000081        0.000073
  2014          10             0.000064        0.000083        0.000074
  2014          11             0.000056        0.000071        0.000064
  2014          12             0.000080        0.000084        0.000082
  2014          13             0.000083        0.000105        0.000094
  2014          14             0.000082        0.000141        0.000113
  2014          15             0.000113        0.000222        0.000170
  2014          16             0.000255        0.000311        0.000284
  2014          17             0.000161        0.000339        0.000254
  2014          18             0.000201        0.000327        0.000268
  2014          19             0.000199        0.000406        0.000309
  2014          20             0.000194        0.000362        0.000283
  2014          21             0.000248        0.000419        0.000339
  2014          22             0.000200        0.000451        0.000332
  2014          23             0.000204        0.000405        0.000310
  2014          24             0.000255        0.000506        0.000388
  2014          25             0.000286        0.000523        0.000410
  2014          26             0.000280        0.000589        0.000440
  2014          27             0.000278        0.000531        0.000409
  2014          28             0.000372        0.000579        0.000479
  2014          29             0.000397        0.000705        0.000556
  2014          30             0.000386        0.000757        0.000576
  2014          31             0.000403        0.000827        0.000620
  2014          32             0.000448        0.000769        0.000612
  2014          33             0.000542        0.000771        0.000659
  2014          34             0.000547        0.000849        0.000701
  2014          35             0.000533        0.000965        0.000754
  2014          36             0.000640        0.001014        0.000831
  2014          37             0.000612        0.001069        0.000844
  2014          38             0.000619        0.001208        0.000919
  2014          39             0.000707        0.001379        0.001049
  2014          40             0.000760        0.001471        0.001120
  2014          41             0.000771        0.001489        0.001136
  2014          42             0.000723        0.001740        0.001244
  2014          43             0.000905        0.001849        0.001387
  2014          44             0.000982        0.002181        0.001591
  2014          45             0.000967        0.002327        0.001653
  2014          46             0.001100        0.002560        0.001830
  2014          47             0.001185        0.002851        0.002034
  2014          48             0.001230        0.003189        0.002236
  2014          49             0.001430        0.003505        0.002480
  2014          50             0.001348        0.003704        0.002551
  2014          51             0.001575        0.004478        0.003062
  2014          52             0.001522        0.004543        0.003052
  2014          53             0.001908        0.004865        0.003387
  2014          54             0.001865        0.005446        0.003651
  2014          55             0.001922        0.005695        0.003815
  2014          56             0.002117        0.006075        0.004110
  2014          57             0.002278        0.006291        0.004289
  2014          58             0.002323        0.007099        0.004684
  2014          59             0.002672        0.007883        0.005247
  2014          60             0.002965        0.007919        0.005417
  2014          61             0.002953        0.008625        0.005734
  2014          62             0.003457        0.009780        0.006554
  2014          63             0.003529        0.010121        0.006750
  2014          64             0.003903        0.011070        0.007391
  2014          65             0.004341        0.012125        0.008118
  2014          66             0.004810        0.012882        0.008691
  2014          67             0.006025        0.015082        0.010349
  2014          68             0.005589        0.014414        0.009773
  2014          69             0.007352        0.018368        0.012451
  2014          70             0.007955        0.019542        0.013209
  2014          71             0.009716        0.022970        0.015676
  2014          72             0.010790        0.026279        0.017675
  2014          73             0.012182        0.028048        0.019078
  2014          74             0.014955        0.033117        0.022689
  2014          75             0.016678        0.037316        0.025304
  2014          76             0.018848        0.041412        0.028073
  2014          77             0.022849        0.046420        0.032226
  2014          78             0.026024        0.051549        0.035852
  2014          79             0.030017        0.060644        0.041397
  2014          80             0.036784        0.066728        0.047500
  2014          81             0.041237        0.072263        0.051855
  2014          82             0.048194        0.085164        0.060170
  2014          83             0.054287        0.092293        0.065746
  2014          84             0.064674        0.103748        0.076064
  2014          85             0.073075        0.115386        0.085111
  2014          86             0.079314        0.126708        0.092064
  2014          87             0.093673        0.142752        0.106425
  2014          88             0.106229        0.151453        0.117658
  2014          89             0.120216        0.171719        0.133042
  2014          90             0.131453        0.171016        0.141075
  2014          91             0.160672        0.213487        0.172832
  2014          92             0.174251        0.210423        0.182152
  2014          93             0.188231        0.228180        0.196709
  2014          94             0.211350        0.254821        0.220424
  2014          95             0.214893        0.282498        0.228536
  2014          96             0.243986        0.302515        0.254907
  2014          97             0.285070        0.341061        0.294632
  2014          98             0.304111        0.331412        0.308406
  2014          99             0.301737        0.282610        0.298836
  2014         100             0.402632        0.430253        0.406767
  2014         101             0.426621        0.456901        0.431053
  2014         102             0.450163        0.487130        0.455690
  2014         103             0.472312        0.519005        0.479421
  2014         104             0.490927        0.562915        0.502036
